id,category,source_group,url,title,type,region,notes,visual_patterns,sales_patterns,czs_relevance,status
NL-0001,newspaper_landing,newshomepages_sites_csv,http://100r.org/,100Reporters,news_homepage,US,NewsHomepages source: Washington; language en,editorial hierarchy; live news surface; source and timestamp discipline,audience trust; local authority; daily attention inventory,media,collected
MK-0557,newspaper_media_kit_report,newshomepages_media_kit_candidate,https://www.asahi.com/sponsorship/,Asahi Shimbun sponsorship,candidate_advertising_page,JP,Generated from verified NewsHomepages publisher homepage https://www.asahi.com/; requires live review before design citation,media kit; rate card; audience data; ad formats,advertiser CTA; sponsorship packages; local reach proof,alta,candidate_unverified
MK-0558,newspaper_media_kit_report,newshomepages_media_kit_candidate,https://www.asahi.com/sponsorships/,Asahi Shimbun sponsorships,candidate_advertising_page,JP,Generated from verified NewsHomepages publisher homepage https://www.asahi.com/; requires live review before design citation,media kit; rate card; audience data; ad formats,advertiser CTA; sponsorship packages; local reach proof,alta,candidate_unverified
MK-0559,newspaper_media_kit_report,newshomepages_media_kit_candidate,https://www.asahi.com/partner/,Asahi Shimbun partner,candidate_advertising_page,JP,Generated from verified NewsHomepages publisher homepage https://www.asahi.com/; requires live review before design citation,media kit; rate card; audience data; ad formats,advertiser CTA; sponsorship packages; local reach proof,alta,candidate_unverified
MK-0560,newspaper_media_kit_report,newshomepages_media_kit_candidate,https://www.asahi.com/partners/,Asahi Shimbun partners,candidate_advertising_page,JP,Generated from verified NewsHomepages publisher homepage https://www.asahi.com/; requires live review before design citation,media kit; rate card; audience data; ad formats,advertiser CTA; sponsorship packages; local reach proof,alta,candidate_unverified
MK-0561,newspaper_media_kit_report,newshomepages_media_kit_candidate,https://www.app.com/advertise/,Asbury Park Press advertise,candidate_advertising_page,US,Generated from verified NewsHomepages publisher homepage https://www.app.com/; requires live review before design citation,media kit; rate card; audience data; ad formats,advertiser CTA; sponsorship packages; local reach proof,alta,candidate_unverified
MK-0562,newspaper_media_kit_report,newshomepages_media_kit_candidate,https://www.app.com/media-kit/,Asbury Park Press media-kit,candidate_advertising_page,US,Generated from verified NewsHomepages publisher homepage https://www.app.com/; requires live review before design citation,media kit; rate card; audience data; ad formats,advertiser CTA; sponsorship packages; local reach proof,alta,candidate_unverified
MK-0563,newspaper_media_kit_report,newshomepages_media_kit_candidate,https://www.app.com/advertising/,Asbury Park Press advertising,candidate_advertising_page,US,Generated from verified NewsHomepages publisher homepage https://www.app.com/; requires live review before design citation,media kit; rate card; audience data; ad formats,advertiser CTA; sponsorship packages; local reach proof,alta,candidate_unverified
MK-0564,newspaper_media_kit_report,newshomepages_media_kit_candidate,https://www.app.com/advertise-with-us/,Asbury Park Press advertise-with-us,candidate_advertising_page,US,Generated from verified NewsHomepages publisher homepage https://www.app.com/; requires live review before design citation,media kit; rate card; audience data; ad formats,advertiser CTA; sponsorship packages; local reach proof,alta,candidate_unverified
MK-0565,newspaper_media_kit_report,newshomepages_media_kit_candidate,https://www.app.com/sponsorship/,Asbury Park Press sponsorship,candidate_advertising_page,US,Generated from verified NewsHomepages publisher homepage https://www.app.com/; requires live review before design citation,media kit; rate card; audience data; ad formats,advertiser CTA; sponsorship packages; local reach proof,alta,candidate_unverified
MK-0566,newspaper_media_kit_report,newshomepages_media_kit_candidate,https://www.app.com/sponsorships/,Asbury Park Press sponsorships,candidate_advertising_page,US,Generated from verified NewsHomepages publisher homepage https://www.app.com/; requires live review before design citation,media kit; rate card; audience data; ad formats,advertiser CTA; sponsorship packages; local reach proof,alta,candidate_unverified
MK-0567,newspaper_media_kit_report,newshomepages_media_kit_candidate,https://www.app.com/partner/,Asbury Park Press partner,candidate_advertising_page,US,Generated from verified NewsHomepages publisher homepage https://www.app.com/; requires live review before design citation,media kit; rate card; audience data; ad formats,advertiser CTA; sponsorship packages; local reach proof,alta,candidate_unverified
MK-0568,newspaper_media_kit_report,newshomepages_media_kit_candidate,https://www.app.com/partners/,Asbury Park Press partners,candidate_advertising_page,US,Generated from verified NewsHomepages publisher homepage https://www.app.com/; requires live review before design citation,media kit; rate card; audience data; ad formats,advertiser CTA; sponsorship packages; local reach proof,alta,candidate_unverified
MK-0569,newspaper_media_kit_report,newshomepages_media_kit_candidate,https://www.citizen-times.com/advertise/,Asheville Citizen-Times advertise,candidate_advertising_page,US,Generated from verified NewsHomepages publisher homepage https://www.citizen-times.com/; requires live review before design citation,media kit; rate card; audience data; ad formats,advertiser CTA; sponsorship packages; local reach proof,alta,candidate_unverified
MK-0570,newspaper_media_kit_report,newshomepages_media_kit_candidate,https://www.citizen-times.com/media-kit/,Asheville Citizen-Times media-kit,candidate_advertising_page,US,Generated from verified NewsHomepages publisher homepage https://www.citizen-times.com/; requires live review before design citation,media kit; rate card; audience data; ad formats,advertiser CTA; sponsorship packages; local reach proof,alta,candidate_unverified
MK-0571,newspaper_media_kit_report,newshomepages_media_kit_candidate,https://www.citizen-times.com/advertising/,Asheville Citizen-Times advertising,candidate_advertising_page,US,Generated from verified NewsHomepages publisher homepage https://www.citizen-times.com/; requires live review before design citation,media kit; rate card; audience data; ad formats,advertiser CTA; sponsorship packages; local reach proof,alta,candidate_unverified
MK-0572,newspaper_media_kit_report,newshomepages_media_kit_candidate,https://www.citizen-times.com/advertise-with-us/,Asheville Citizen-Times advertise-with-us,candidate_advertising_page,US,Generated from verified NewsHomepages publisher homepage https://www.citizen-times.com/; requires live review before design citation,media kit; rate card; audience data; ad formats,advertiser CTA; sponsorship packages; local reach proof,alta,candidate_unverified
MK-0573,newspaper_media_kit_report,newshomepages_media_kit_candidate,https://www.citizen-times.com/sponsorship/,Asheville Citizen-Times sponsorship,candidate_advertising_page,US,Generated from verified NewsHomepages publisher homepage https://www.citizen-times.com/; requires live review before design citation,media kit; rate card; audience data; ad formats,advertiser CTA; sponsorship packages; local reach proof,alta,candidate_unverified
MK-0574,newspaper_media_kit_report,newshomepages_media_kit_candidate,https://www.citizen-times.com/sponsorships/,Asheville Citizen-Times sponsorships,candidate_advertising_page,US,Generated from verified NewsHomepages publisher homepage https://www.citizen-times.com/; requires live review before design citation,media kit; rate card; audience data; ad formats,advertiser CTA; sponsorship packages; local reach proof,alta,candidate_unverified
MK-0575,newspaper_media_kit_report,newshomepages_media_kit_candidate,https://www.citizen-times.com/partner/,Asheville Citizen-Times partner,candidate_advertising_page,US,Generated from verified NewsHomepages publisher homepage https://www.citizen-times.com/; requires live review before design citation,media kit; rate card; audience data; ad formats,advertiser CTA; sponsorship packages; local reach proof,alta,candidate_unverified
MK-0576,newspaper_media_kit_report,newshomepages_media_kit_candidate,https://www.citizen-times.com/partners/,Asheville Citizen-Times partners,candidate_advertising_page,US,Generated from verified NewsHomepages publisher homepage https://www.citizen-times.com/; requires live review before design citation,media kit; rate card; audience data; ad formats,advertiser CTA; sponsorship packages; local reach proof,alta,candidate_unverified
MK-0577,newspaper_media_kit_report,newshomepages_media_kit_candidate,https://ashland.news/advertise/,Ashland.news advertise,candidate_advertising_page,US,Generated from verified NewsHomepages publisher homepage https://ashland.news/; requires live review before design citation,media kit; rate card; audience data; ad formats,advertiser CTA; sponsorship packages; local reach proof,alta,candidate_unverified
MK-0578,newspaper_media_kit_report,newshomepages_media_kit_candidate,https://ashland.news/media-kit/,Ashland.news media-kit,candidate_advertising_page,US,Generated from verified NewsHomepages publisher homepage https://ashland.news/; requires live review before design citation,media kit; rate card; audience data; ad formats,advertiser CTA; sponsorship packages; local reach proof,alta,candidate_unverified
MK-0579,newspaper_media_kit_report,newshomepages_media_kit_candidate,https://ashland.news/advertising/,Ashland.news advertising,candidate_advertising_page,US,Generated from verified NewsHomepages publisher homepage https://ashland.news/; requires live review before design citation,media kit; rate card; audience data; ad formats,advertiser CTA; sponsorship packages; local reach proof,alta,candidate_unverified
